Id,ParentId,PostTypeId,CreationDate,Title,Body
1141,1138,2,2015-05-14T11:56:52.730,,"Yes, if you use it in conjunction with storing, brewing or consuming coffee - I think it's on-topic. I've got some porcelain stuff I'd love to get coffee stains out of, and intend to ask about that as soon as I find some time. 
"
1142,1139,2,2015-05-14T12:15:06.060,,"I haven't seen that many duplicates; canonical questions are really the answer to that. By taking an existing question / answer and putting everything someone would want to know about a frequently searched question, you can obviate the need for people to continue to ask. But they do, which is why duplicates asked just a tad differently all pointing to the canonical work so well. 
I don't think we have the problem yet, even though I'm wondering how much ground we haven't covered on the topic :P
End of anything official in this response.
What I've been kicking around is the idea of self-answered questions about my own gear, e.g. ""How easy is the Breville Barista Express to operate?"" or ""how long does the niju-glass double-walled press hold a constant temp?"" where I'd just write about my experience with owning and using this stuff. I'd definitely be interested in someone from this community talking about a La Marzocco Linea Mini.
This serves a big piece of what people look for in a site like this, should I spend my hard earned cash on [thing]?. It also unlocks a lot of additional content for us. It's not 'shopping', or 'what should I buy' - it's ""I have this thing and have useful information to share about it"". It just has to be shared in the form of a question. 
I don't know. I haven't given it a lot of thought, I mention it only because signs that folks are getting a bit bored are starting to emerge :)
"
1143,1139,2,2015-05-18T01:30:45.453,,"I like the question and was thinking more on it... so I decided to expand on part of my comment on the question into this answer.
My first thought with most of these is, ""What have other Stack Exchange sites done in this situation?"" I wrote a meta-question about a somewhat-similar topic of summary-like questions. I especially liked this answer from hardmath about how Math.SE handles some of those ""canonical"" topics.(Aside: His particular example is fasinating and blew my mind. :)
I think there's value in letting good answers to such topics ""happen organically,"" even though that's somewhat less satisfying in certain ways than getting some good, fundamental answer to some good, fundamental question committed into the annals of the Internet(s). That said, I saw some confusion (partly my own) about a topic, so I wrote a self-Q/A about What do the terms extraction and strength mean? My goal there was to clear up some terms that I didn't understand and that were being used somewhat inconsistently or imprecisely. Especially in those cases, I'm certainly in favor of penning a good Q/A.
On the other hand, I think having some ""softball"" questions every once in a while, even if duplicate, is healthy. If a new user to the site gets hooked by giving a solid answer to a question, that's a great ""gateway"" to this community. Having fundamental topics that are ""still open"" might be a good hook for a new user.
Another take on this is that some questions that are on-topic for the site might be already answered well other places. For example, if I search for how to make a cup of coffee in an auto-drip coffeemaker, I think I'd find a very large number of answers that are very adequate... therefore, they don't need to be ""asked"" here as such. That said, I'd be totally happy if someone earnestly asked something like that and got an earnest, helpful answer from this community. I hope we will be so lucky as to be ""the"" coffee reference site at some point in the future! :)
"
1144,,1,2015-05-20T12:00:37.647,"I'm on the fence about closing this question for the reason ""too broad""","The following question is under review for being closed as too broad.
Here's the question: Coffee on daily basis
I would like to know what the community thinks about this. Is it too broad, or not?
Also this question has a poor format in my opinion. Here is how I believe it should be structured:

Ask if coffee on a daily basis is healthy or not.
Based on that result, ask why or why not it is healthy or unhealthy.

(Which still may be quite broad)
I am interested to know the community's opinion on this.
"
1145,,1,2015-05-21T10:58:11.573,Should we have Community Challenges?,"I've seen other sites have some success drawing in and retaining users via regular community challenge events, e.g. World Building or Code Review.
Since our participation is waning, should we consider doing something similar?
For those not in the know, a community challenge works like this:


Users suggest various topics or themes. For example, on Earth Science, suggestions have included antarctic and volcanology.
Everyone else upvotes topics or themes they like.
Each week, the highest-voted suggestion becomes the weekly topic challenge. A meta post is written up giving a brief summary of the
  idea (with the featured tag, hopefully), and at the end of the week,
  users who asked or answered one or more questions about that topic are
  recognized.
Repeat until everyone gets tired of the idea or everyone runs out of suggestions.


Should we have these challenges, how often should we have them, and who should be in charge of them?
"
1146,,1,2015-06-01T20:18:25.330,Why was this question migrated without discussion?,"I recently asked this question about how to know what type of coffee to use in a recipe, and how to be able to tell whether the difference will be tasted in the final result. I happened to give a specific recipe example because I was concerned that the question would be too broad without it.
I read Should questions about recipes involving coffee be considered off topic? before posting my answer and I was satisfied that my question was on-topic.
Notably:


Coffee is a common ingredient in many popular deserts, and fits well here, as long as the 'gist' requires knowledge of not just cooking, but also coffee in order to answer.

If a question is on-topic on multiple sites, SE guidelines are that it can be posted on any of them. A question should only be migrated if it is definitely off-topic on the site it is on.

However, my question got migrated to Seasoned Advice. Why? Was it because I provided a specific recipe instead of asking for a general approach? In my opinion my question could have been asked on either site, but I posted it here because I specifically wanted coffee expertise about how to prepare the coffee to use in the recipe, and how to determine what type to use. I know a fair bit about cooking, but I know very little about coffee. Is there any way I could have worded my quesion better to keep it on topic?
Most importantly, why didn't I get a chance to edit it into shape before wham bam migration modhammer?
"
1147,1146,2,2015-06-10T02:08:12.183,,"I wasn't the one who migrated it, so I can't really give an authoritative answer. I do think an explanatory comment would've been helpful, for sure. I also think the question is a better fit for cooking, but perhaps it'd have been best to do nothing; usually we don't migrate questions that seem to be on the boundary between site scopes, and this question is definitely on the boundary.
The rest of the answer discusses why I think it's a better fit on cooking, but do keep in mind I think it'd have been fine not to migrate too!

The key point in my mind is also made in the other meta question you linked to:

If it's more about cooking components, or cooking technique, then it's probably one for Seasoned Advice.

You say you wanted coffee expertise. But the question is about using coffee in a recipe, i.e. in the context of cooking. You're asking about one ingredient as part of a whole, about the combination of non-coffee flavors with other ingredients. People who are experts in making coffee are not necessarily experts in all of that, but people who are experts in cooking will know about how to use all kinds of ingredients, including coffee. It seems like a question that, despite your initial guess, is more about cooking than it is about coffee.
So I'm not sure exactly how you'd shape it up to make it more clearly seek coffee expertise. Coffee expertise will get you great answers about how much the flavor of different kinds of coffee differs, but not much about how obvious that'll be in the context of a tiramisu recipe. What were you trying to ask that cooking folks can't tell you?
Moreover, I'm not sure I'd make it a goal to keep it on coffee; it's not like it suffered because of the migration. When you're asking a question, the goal isn't to make sure it's on a particular site, it's just to get the best answers possible. I missed this when it showed up on cooking, but I think most likely the reason this didn't get any answers beyond the one that was migrated with it is that it's a pretty general question with a general answer, so it's hard to really give a more specific expert answer.  (If it hadn't had that answer, you would doubtless have quickly gotten an answer on cooking, and been just as satisfied.) Nonetheless, I've added a few more thoughts!
Finally, to emphasize, I think it'd have been reasonable to err on the side of doing nothing,  leave here, since you posted it here.
"
1148,103,2,2015-06-17T08:20:38.887,,"everybody!
I'm Nick, I'm new, and I love coffee, something that probably earns me the badge of ""traitor"" in my tea-loving home-nation of Britain. When it comes to coffee-related knowledge though, I'm a complete beginner, so expect me to be doing more asking than answering around here.
I'm a scientist and programmer by day, and an independent game developer by night. If there are any occupations fuelled more by caffeine than those, let me know so I can add them to my CV.
I'm active on StackOverflow and especially CodeReview, and I'm very proud to call this wonderful site home. You can also find me sticking my oar in where it's not wanted over on various Area51 proposals.
I prefer my coffees milky and frothy, but I'm slowly coming around to richer, stronger flavours. Who knows, maybe you'll make a black coffee drinker out of me yet!
"
1149,1145,2,2015-06-17T08:30:07.677,,"Yes, we should have challenges.
Throwing my own oar in to suggest that yes, community challenges have a tendency to drive up participation, and help round out our knowledge base.
As a newly minted moderator, I would be happy to take charge on this and organize the challenges, however if the community believes somebody else would be better for the job, I don't mind handing over the reigns either.
"
1150,,1,2015-06-21T19:46:05.747,Where did this site come from?,"I contributed many example questions and discussions to the previous (failed) Area51 proposal for a Coffee site a few years ago. And I didn't even know about this one until seeing it on the SE dropdown menu yesterday!
So, bluntly, what did you guys do right the we did wrong? And how come you didn't (or, why don't we go and ...) invite old committers from previous proposals?
The last proposal seemed to die when it was discovered that Coffee issues are all on-topic at Seasoned Advice. How did you guys jump that hurdle??
"
1151,1139,2,2015-06-22T22:30:02.573,,"There is a general trend away from CW, and my meta participation in meta.music.SE illustrates how I've learned this the hard way. But it does seem like CW's greatest feature is it greatest failure: no reputation points for participants.
This is particularly unappealing if you're writing something intending it to be a ""canonical"" answer. Yes, you may need help on some details. But the work you put into it should be rewarded.
Even on codegolf.SE where it used to be the policy that ""tips"" questions should be CW because they're not proper code challenges. When they changed it, removed all CW, and everybody started getting points ... nobody's complaining.
In short, Yes! Write canonical answers. You can even write a fictitious question to lead-in to it. Share your knowledge. And enjoy the appreciation of your readers.
"
1152,1121,2,2015-07-15T17:00:22.233,,"
The text below is the opinion of the answerer. Please don't read if
you're allergic to opinions.

My suggestions: 

Where coffee and questions meet (A bit misleading?)
No, we do not serve decaf. (Too funny?)
For coffee addicts who want points

"
1153,1134,2,2015-07-24T17:50:27.777,,"I think getting more basic questions may help.  I was looking through the site today and besides what I perceive to be very few questions about home roasting, there are very few basic questions.  
I know there was another meta question regarding this, but it sort of swayed back to another idea.  I think coffee.sx is going to get much more traffic from answers to questions like ""What is esspresso?"" that some of the more specialized (but still completely legitimate) questions currently out there.  
"
1154,1146,2,2015-07-30T15:10:34.817,,"Though I do think it's good to post a question at the site where it's most on-topic, there is an official(-ish) ""policy on migration, at this answer to the Meta question on migration.
I recently had a bit of a discussion with the mods over at Seasoned Advice about this question about a coffeemaker. It was posted and had zero votes, zero answers, and zero other comments when I suggested that it get migrated over to here at Coffee. I got push-back from my comments and ended up chatting with her (SA mod) in Chat. Her perspective was very by-the-book (i.e., the aforementioned meta) that says 

We only migrate questions because they are off-topic on the original site. It is perfectly possible for a question to be on-topic on multiple sites, but that is not a reason to migrate it elsewhere. As a general rule, if someone asks a question here, and it's on-topic here, it should stay here.""

(My emphasis added). I was hoping, due to context, that they'd be willing to migrate this very on-point Coffee question to Coffee.SE -- nope. I disagree in this particular case, but she's a mod there and I'll respect her adherence to policy and conviction!
That said, migration should be ""uncommon"". To OP's point, I think the question in question should remain here. The Coffeemaker question, I think, should have been migrated here. This may sound relativist, but we're young and can use on-point questions such as that.
My opinion: If you, as an OP...

are posting a question that is on-topic at multiple sites, and
are aware of both sites, and 
choose to post it at site A instead of other sites (as @starsplusplus did in this case),

then I maintain that it should not be migrated. If any of these assumptions are missing (e.g., OP likely doesn't know about other more-on-topic site) then it's up for discussion.
The hoc_age doctrine: ""If the question involves coffee, ask it at Coffee.SE!""
"
1155,,1,2015-08-08T02:08:27.550,How can we get people to ask Coffee Questions at This Site?,"I peruse both Coffee and Seasoned Advice daily. Even since the inception of the Coffee site, I frequently see coffee questions on Seasoned Advice. Coffee is on-topic at Seasoned Advice, but it's MORE on-topic here!
I assume this is because users (new and ""seasoned"") simply don't know there's a dedicated Coffee site! Every time I see a coffee question on Seasoned Advice I comment on it (and sometimes answer) to encourage people to join us over here at Coffee. Some recent ones... this one from today, and this one from a few days ago that got supercollided and got an inordinate number of views... and another that spurred this answer to a related MetaCoffee question. All would have been very welcome over here at Coffee! :)
Clearly, we're not going to migrate previous SA questions about Coffee. I also understand not wanting to immediately migrate new questions because of this ""policy"" (which I view more as a suggestion); i.e., don't migrate a coffee question, because Coffee is on-topic at SA.
I think this is significantly impacting Coffee.SE's adoption and relevance. If we had all of the New Coffee Questions over here at Coffee, I think we'd have a much better chance of getting off the ground.
How do we get people to ask Coffee Questions here instead?
"
1156,1155,2,2015-08-10T15:39:26.027,,"Why limit the hunt to Seasoned Advice? 
Sure, they get coffee questions, and that's why you've got a community promotion ad up there. But what if we try thinking beyond ""where are the coffee questions and how do we get them here?"", and instead, think: ""where are the coffee people and how do we get them here?"". 
What kind of people are coffee Q&A people? Millions of people drink coffee, but what we're looking for here is coffee hobbyists, not just drinkers. People who like to experiment with brewing methods, spend money on gear, and optimize for various qualities. They aren't just coffee drinkers - they're coffee tinkerers. So people who might be drawn to this site are tinkerers in other fields who dabble in coffee (among many other likely hobbies). 
Some initial thoughts about where these kinds of people might come from:

Bicycles
Beer
Homebrewing
Lifehacks
The Great Outdoors

There are probably way more. Not all of those sites are graduated, so you won't necessarily be able to place community promotion ads, but it might be a place to start if some Coffee SE ambassadors try to make new friends in those chat rooms and see if they've got any coffee questions.
The upshot of this type of activity is that you aren't trying to take existing people or questions from a site that already welcomes them; you're just trying to show people who might be interested in coffee tinkering that there's a place where their questions would be welcome.
My advice, in the general, tl;dr sense, would be to think about what other types of people would be likely to hang out and ask questions here (the hard part), and then figure out where to go to reach those people (the easy part). 
"
1157,1155,2,2015-08-10T16:08:10.803,,"I think you may be looking at this from the wrong angle. The purpose of creating this site wasn't to start moving a community (or their questions) from one site to another. You're supposed to be out there on the Internet to find a new community (or at least a new scope of questions) that were not being well served before. 
Where is this untapped audience? Or questions that cannot be asked elsewhere? Finding them is your job now.
If you read my article about why (sometimes) we split off subjects from existing sites — Apparently this is a duplicate — I list a few of the criteria we would be looking for:

We would be looking for things like:

An ecosystem of questions that are not already in scope on the existing site(s)
A show of numbers that clearly demonstrates the parent site is failing to attract that
  audience ← this is a big one
A weighty argument that a new community exists that does not identify themselves as part of the larger subject (see Ubuntu versus Unix)
Scope Failure — Maybe we got it wrong the first time. A large subject can cover a huge number of topics. But if the site is not competitive in any particular subject, it may be time for a breakup (""sum of the parts"")
etc.


I think (1) is a tough sell. I haven't seen many of those ""largely off-topic for a cooking site"" questions yet. 
Secondly, if you're trying to divert users/questions from another SE site, that disproves (2) by definition. That would have ended the creation of this site before it even got started. 
That leaves (3) and (4) — a community that loves their coffee, but it would never occur to them to try our Cooking site. 
But I don't believe soliciting and diverting users from other SE sites is the way to go. The best way to bring in that new audience is to find OTHER coffee communities and show them what Stack Exchange is about.
That's why we created this site.
"
1158,,1,2015-08-22T07:48:58.860,Do we want some kinds of poll-type list or fishing questions?,"I have a closed question here and I have some ideas about narrowing the scope.
But I wonder if we shouldn't voice some opinions on the broader issues at stake.
Poll, lists. On big sites like SO, they're just unmanageable. But in its early days, they were quite a draw. And lots of fun, too.
Other sites like math.SE have managed to accommodate big-lists with certain constraints (CW).
So, do we want them? Can we handle them?
Mocha Java?
"
1159,1158,2,2015-08-25T03:15:49.507,,"Two cents from cooking, since our past polls were in a very similar department to your potential ones. The polls may well work out for some amount of time right now - as you say, the site's smaller. But in the long run I'd predict you'll find yourself gradually changing your mind and starting to close them. Old polls still attract new answers. Old polls get used as examples to justify new broad/subjective questions. And new ones get less and less manageable.
Math.SE probably isn't really a great example in favor of this idea; if you look through their big-list tag, you'll find plenty where the voting/sorting has broken down because there are just too many answers, and the early popular ones win out. You'll also find a decent number that are on hold/closed. From what I can tell, the ones that are working out are the ones that aren't actually terribly big lists.
So... it's certainly something you can do, and it's possible it'd attract some users. But if the site keeps growing, you'll almost inevitably find that you have to do a good amount of work to revise your policies and clean up later. Maybe that's a tradeoff worth making, but it's also not a bad idea to try to find other ways to broaden your scope that aren't polls. Maybe you can make product reviews work, or even narrowly scoped recommendations.
"
1160,,1,2015-08-27T14:04:24.777,Uploading images with question,"Sorry if this is a dupe. I considered uploading an image with a question but the functionality is not working for me. The interface says ""click here"" but this seems to do nothing. I tried copying and pasting...
Operator error, most likely. Guidance appreciated. 
"
1161,1160,2,2015-08-27T17:39:57.557,,"I think this is indeed ""operator error"" :)  But no big deal! It's fun to learn new features of how to make questions and answers even more helpful and pleasant to read.
See a Meta.SE question on adding images. The interface has been changed/improved since then. 
A number of different things could be at work... e.g.,

Your browser (Chrome, IE, Firefox, Safari, ...)
Your browser settings (dis/allow scripts, pop-ups, security settings)
Your OS or interface (Linux, OS X, Windows, mobile browser, Stack Exchange app)
Simply getting used to the interface. :)

Here's an example: link to https://upload.wikimedia.org/wikipedia/en/thumb/8/80/Wikipedia-logo-v2.svg/103px-Wikipedia-logo-v2.svg.png as an image: click the ""Add Image"" button, then click ""link from the web"" link, then paste the URL, then click the ""Add Picture"" button. 
Result:

You could also manually type in the Markdown for an image, which looks something like...
![alternate mouseover text here](http://i.stack.imgur.com/mg7TF.png).

Or other formats. If this is your thing, see additional information on Markdown editing at SE.
"
1162,,1,2015-08-29T05:54:16.203,Product Reviews?,"Jefromi's answer here suggests that Product Reviews might be a fun and attractive type of question we might cultivate, as a more manageable alternative to lists and polls. What should they look like? How do they work?
My first thought is that they should mostly be Share Your Knowledge type. That is, the question is posted simultaneously with an acceptable answer by the original author (eg.). Otherwise I fear that in short order we'd risk overtaxing the tag system for organizing dozens or hundred of different Mr. Coffee's.
Or can it just be anybody asking about some product they're considering? That doesn't sound right to me, based on my experience on SO and Music.SE. I'd rather see fewer more generalized questions like How to evaluate X-type of machine? or What to look for when comparing two brands of X type of thing?
Other thoughts? How can we handle product reviews?
"
1163,,1,2015-11-10T16:14:57.557,Is a question regarding descaling products on-topic?,"I would like to ask a question about descaling products for machines (question below), but wanted to find out if it's on or off topic prior to asking as I'm new to this community. There also isn't a large enough corpus of questions having searched for scale/descaling/descaler for me to determine the answer myself.
The question I'd like to ask:

Having recently replaced a Gaggia Platinum Swing Up with a Sage the Oracle, I have some Gaggia Descaler left over.
Is it possible to substitute this for the the Descaler that the Sage machine uses? If so, how would I go about doing so?

(Yes, there's a double 'the' in there. It is called 'the Descaler', presumably as the appliance it's used with is called 'the Oracle')
"
1164,1163,2,2015-11-10T19:30:34.803,,"Looks like a fine question to me. I'd upvote it. And we can always use more questions. ;-)
Your question is basically ""can I use a different descaler product in this machine"" -- right? Questions about coffee equipment and questions about cleaning are certainly on-topic, so it's totally reasonable.
See also, for example, questions tagged equipment and especially this one about descaling espresso machines but your question is certainly different enough to warrant asking.
I hope it's well-received. Some thoughts just for completeness:

Necessary to mention your old machine? Just say you have some other leftover Gaggia brand descaler.
Do you know the ingredients list of either descaler?
Is your question simply ""can I use the Gaggia stuff in the Sage machine?"" Just another way to ask a similar question.

I hope the answer is ""descalers are descalers"" but analogs like ""can I use off-brand ink in this inkjet printer"" hopefully don't hold here.
Welcome to Coffee.SE!
"
1165,,1,2015-12-04T00:53:44.197,Are we in for Winter Bash 2015?,"Stack Exchange Winter Bash 2015 is coming soon! Are we in??
For those who are new to the Stack Exchange network, Winter Bash is an annual light-hearted event where users can earn virtual ""hats"" by doing certain things on an SE site within the Winter Bash time frame -- these virtual ""hats"" that you earn can be ""worn"" as adornments on your SE avatar either on a particular site (e.g., Coffee) or network-wide (i.e., all of Stack Exchange).
The conditions for earning certain hats are ""public"" -- well-known to all; other hats are ""secret"" -- you need to figure out what to do to earn the hat. Some public hats might be... ask a well-received question, improve a question, submit an accepted edit, perform tasks in the review queue, etc. Some non-public hats in the past have been... contribute on a particular day, upvote and comment/improve on a first-question from a new user, etc.
Winter bash can be fun and users will sometimes get hats just by participating normally. Any user can opt-out of the Winter Bash (once it starts, any user can click a link like ""no hats for me, thanks""); no hats will be earned nor viewed.
Once Winter Bash 2015 begins (14 December), stats can be viewed at http://winterbash2015.stackexchange.com/ . Previous years can be viewed at the respective years, or by redirects from previous years -- e.g., http://winterbash2014.stackexchange.com/ directed to for 2014 and blog posts like this one with more info about secret hats!
An entire site could also opt out of Winter Bash. Are we in, Coffee?
"
1166,1165,2,2015-12-04T00:53:44.197,,"YES!
I'm in. It encourages participation and a general merriment around various holidays and the New Year. It's a fun diversion from oppressively hot and/or cold and/or normal weather, and is simply a fun time. Count me in!
"
1167,1165,2,2015-12-04T00:56:09.977,,"No.
I hate hats. They're pointless and distracting. Every year, I click the ""I hate hats"" link as soon as it is available and I look forward to it. More coffee... less hats!
"
1168,1134,2,2015-12-13T00:53:13.570,,"Joke
I think we should all drink more coffee.
Joke apart
How about organizing local meetups and collaborate with the attendees to ask new questions and discuss some answers?
I have little traction with professionals around me in Japan, as most people do not see themselves participating in English, but I came up with this idea, so that language is not a barrier. My problem, though, is whose account do we use to post questions and answers? If I manage to take part in such an collaboration, I'll update here with any findings.
Also, Stack Overflow has an incredible momentum, as it is used by professionals at work. If Coffee could be used as a main resource for professionals, and even documentation (see the Documentation beta in SO), the momentum should follow.
"
1169,,1,2015-12-15T21:42:16.427,Migration and you: getting the best answers for everyone,"After a little discussion between the mods at Seasoned Advice (cooking SE) and us, we've decided we're going to push for a bit more migration between the two sites.
What this means

Asking a question on SA that would be better answered by coffee experts will mean the question is migrated here
Asking a question here that would be better answered by cooking experts (e.g.) will be migrated there.
Everyone gets great answers to their questions

What does this mean, like, for me?
I'm glad you asked! Migration is not possible for non-mods, and us mods can't keep track of everything that goes on, so if you see a question that you think would be better answered by the community at Seasoned Advice, please flag it and use the custom flag reason to indicate that it should be migrated.
If you do this, there's no reason to leave a comment - asking the user to head over to SA directly might result in dupes being asked, creating more hassle for everyone.
Happy flagging!
"
1170,,1,2015-12-29T18:46:40.147,I made a picture of you,"I love coffee; it is great. Happiness and coffee.
Happy Coffee Day!

"
1171,,1,2016-01-01T17:07:47.743,Are we in private or public beta?,"I was just thinking about this, and was wonder if we are in private or public beta? I just joined, and have no way of knowing. I am kind of curious because I would like the beta badge. 
"
1172,1171,2,2016-01-02T06:25:13.043,,"Coffee is currently in public beta. The private beta began on 2015-01-27; the public beta began on 2015-02-09. This is typical of Stack Exchange sites: the private beta period is usually 2-3 weeks long. 
"
1173,,1,2016-01-14T00:54:54.273,"Is ""Barista Exchange"" confusing for users?","Have you guys seen this site?
http://www.baristaexchange.com/
Looks very similar to stackexchanges' site. For example, look at the header.
This seems confusing for our users. Is it also IP infringement?
"
1174,1173,2,2016-01-14T01:15:42.777,,"It's a discussion board with the word ""exchange"" in its name. This isn't a discussion board, and we hardly have a monopoly on the word ""exchange"". 
Also there are a crapload of ads on that thing, which should make it obvious pretty quickly that it's a whole different sort of party. 
I don't think it'll be a problem.
"
1175,,1,2016-01-15T10:19:58.793,Community ads for Coffee.SE 2016,"In the vein of this previous post, please share any ads for Coffee Stack Exchange in the appropriate size!
"
1176,1175,2,2016-01-15T10:27:26.733,,"
"
1177,,1,2016-01-18T01:13:17.213,Getting even more users,"We've got a great site here, but we're only getting one or two posts a day at the moment, and it would be good to expand, especially given the new year.
How can we encourage more people to post here at Coffee.SE?
"
1178,1177,2,2016-01-19T21:40:02.553,,"One thing that we can do is to expand on the agricultural side of coffee.  Most of the questions here are about the consumption side.
"
1179,,1,2016-02-09T02:07:25.543,Is there an API for Coffee Stack Exchange?,"I'm creating a Coffee related iOS app and as a side-feature I would like to allow users to read, ask and answer questions on Coffee.StackExchange from the application.
Of course I would make it very clear in the app that coffee.stackexchange.com is an external site not owned by myself.
Question
Is there a way to do this? If it's not possible to ask and answer, I'd like to at least be able to get a read-only feed.
"
1180,1179,2,2016-02-09T04:43:09.783,,"Yes, Stack Exchange API is available for your use. It supports both read and write operations. Passing the site parameter site=coffee  is all you need to direct them to this particular site. 
Sample query: returns 10 newest questions on the site. 
"
1181,,1,2016-02-11T09:52:27.803,Does accepting an answer to a question with 1 answer deter people from adding another?,"I've been a member of the group for a week or so (lurking a bit before that) and have been looking at some of the meta chats about getting more participation. I've started to add a few questions and have received some good answers.
From the current site trends, does accepting an answer to a question with 1 answer deter people from adding another answer?
I want to credit people with an accepted answer for their replies (I've been up voting their answers so far), but I also don't want to deter other people from contributing (which will in turn help push up the stats).
"
1182,1181,2,2016-02-11T16:51:34.133,,"Personally, I don't think it has significant-enough benefit one way or another to warrant ""purposefully holding back"" accepting a response. In sum: if you got an answer that fully or sufficiently answers your question, accept it. If you are in some way not satisfied, don't accept; in that case, add a comment or edit the question to say what's missing, or even ask a new question! If there's nothing qualitatively missing, then I think you've got your answer. :)
I looked around on Meta to see if this question has been asked before, and I didn't immediately find one. Here's a few with related topics:

From Meta.SE, on encouraging or rushing people to accept answers
From Meta.Math, on people who don't accept answers
From Meta.SE, a very basic newcomer's primer on the effects in general of accepting an answer.

Extremes on both ends (immediately accepting first response, or never accepting a response) probably have impacts. I am guilty of ""not accepting"" sometimes, though I am usually good about up-voting any/all answers to a question of mine that have value. 
Accepting is the right thing to do if you have received an answer that answers your question. It gives you some extra points, the answer-er some extra points, and it helps draw other people to the answer that you (the asker) found most helpful.
Other considerations: 

You can always change your mind! If a new answer comes in that better answers your question, you can accept a different answer.
Questions without an accepted answer will show up in the ""unanswered questions"" list, even those that have (one or more) answers. I wish there were another list of ""questions that don't have any answers"" to them.

"
1183,1181,2,2016-02-15T04:41:38.917,,"In my humble, completely unbiased opinion, accepting one answer deters future answers to some extent. 
Generally speaking, as I scroll through the questions I skip over most of the ones with an accepted answer unless they have specific appeal to me. (To be honest, sometimes I skip over questions with unaccepted answers too.) However, in some cases the first answer is obviously inadequate, or as the case is with this one, I see that the question could have many more than one good answer. 
I find myself avoiding answered questions primarily due to the notion that I'll offend someone with my response by insinuating the incompleteness or inaccuracy of his answer. Therefore, the wording of the question itself and it's apparent openness to conflicting or slightly differing viewpoints will probably impact future responses more than actually accepting an answer.
This is an excellent question, and I'm always glad to see someone ask something that I've been thinking about so I don't have to.
"
1184,,1,2016-02-18T05:11:27.530,Do we have any other site where our Q&A s are getting fetched?,"I was searching on a google and found out that there is one site which contains all our questions and answers in same exact manner.
So, i am just curious to know that what is happening here? If it's not stack related site then is it allow to fetch all data from stack site? Does this site have any permission to take those Q&As ?  
"
1185,1184,2,2016-02-18T06:54:55.927,,"The site you found is Column 80 - Plain Text optimised Stack Exchange, an old project by Mark Henderson (Mark is currently an employee of Stack Exchange, but the project predates his employment by several years). The Column80 site uses the Stack Exchange API to retrieve posts. As animuson pointed out, it does not provide sufficient attribution, which is unfortunate because it's a really cool project otherwise.  
There are also numerous scraper sites, which are not as cool: they copy posts from Stack Exchange and try to monetize the traffic. 
"
1186,1181,2,2016-02-23T02:53:02.453,,"I think this is true (Accepted Answers discourage further efforts) of some sites, particularly high traffic ones, and possibly for some members even on low traffic sites, but Coffee.SE is a fun site for many members, at least in comparison with the seriousness of StackOverflow and Math.SE.
While there are some Answers here that are more useful and/or better written than others, the craft of coffee brewing and roasting lends itself to varied viewpoints and tastes.  Seeing an Answer already posted here (on Main), even an Accepted one, probably has less effect on members' motivation to respond than on most SE sites.
"
1187,1181,2,2016-03-17T23:47:37.157,,"A few days ago I have answered a question and it was accepted. Suddenly, it is unaccepted when a better answer appeared. The person who asked the question fairly unchecked my answer and checked the better answer. The answer was indeed better, so I voted for it, too. Do not take anything personal, we are trying to share and learn together here.
Lessons learned: One may have a better answer. And the accepted answer can be unaccepted anytime. So, you shouldn't worry about that, I think.
"
1188,,1,2016-03-18T18:21:15.973,"Coffee doesn't show up in ""Your Communities"" dropdown","I've ""joined"" the Coffee site.  If I'm on another StackExchange site, I can click on the dropdown on the upper left corner and there's a list very close to the top of ""Your Communities"" that shows all the StackExchange sites I regularly read... except the Coffee site.  
If I want to check out Coffee, I have to scroll through the full list.  C is fairly early in the alphabet, but it still bothers me to have to do this scrolling to visit the site.
I'm a lurker (I don't have knowledge to provide answers, and all my questions so far are already covered) - would that be part of the problem?
Is this a bug or intended?  Is there anything I can do to add Coffee to my ""Your Communities"" list?
"
1189,1188,2,2016-03-19T19:53:41.203,,"Welcome to Coffee -- lurkers are welcome! :)
I'm not sure if (or by what metrics) the Stack Exchange menu auto-populates, but the menu is customizable/editable.
Select the menu; under ""YOUR COMMUNITIES"" section, select blue ""edit"" link. You should be able to type in ""coffee"" in the ""search"", select the site, and click the ""Add"" button. You can also re-order the list in the ""edit"" view by dragging-dropping the entries up or down in the list. The full instructions are on this entry at the SE blog.
"
1190,,5,2016-04-02T20:34:40.917,,"A tag is a short often one to a few word length label to classify or to draw interest on a specific topic.
In StackExchange family of websites tags are used mainly to classify posts of some specific topic around the same concept.
"
1191,,4,2016-04-02T20:34:40.917,,Use this tag to tag the posts that are related to tags themselves.
1192,,1,2016-05-04T12:32:56.943,"How far do we extend ""all aspects of producing and consuming coffee""?","Which books do you recommend to read for people who are interested in coffee?
This question asks for literature about coffee - is that still within our scope? My gut feeling would be no, yet our sadly generic [on-topic] gives no hint whatsoever.
Obviously I can (and did) VTC as too broad, but would this post have the potential of a fun Comunity Wiki? Like most language sites have a collection of sources? So answers would have to be in some kind of order, e.g. history, cultivation, roasting and brewing....
"
1193,1192,2,2016-05-04T17:18:10.333,,"On MathSE there are some very broad questions which--as you suggest--were fun and well-received. Why not? 
Especially on this site, with its relatively small membership, the likelihood of a deluge is slight. I think if answers self-identify according to category that is sufficient order unless there are too many answers.
"
