,Id,ParentId,PostTypeId,CreationDate,Title,Body,first_Id,first_sim,second_Id,second_sim,third_Id,third_sim,fourth_Id,fourth_sim,fifth_Id,fifth_sim
126,1134,,1,2015-04-15T15:18:58.147,How do we get more participation?,"Okay, Coffee beta-ers! We're 75 days into beta. How are we doing?
According to the Coffee Beta Stats on Area51, certain things are not looking good:

Need more questions!  ""Healthy"" is about 10 questions per day; we average less than 2.
Need more users!  ""Healthy"" is over 1000 visits per day. We have about 85 visits per day, which I think means unique users/IP-addresses.

How can we get more participation?
Edit: As @RobertCartiano points out in comments, there's nothing special about the upcoming 90-day threshold, it's just how the stats happen to be listed/pegged-against in Area51. Thanks very much for the link -- an excellent read. Nonetheless, it still seems like a good time-frame to check up to see if we could encourage more participation. Or will it simply take more time for a niche site like this?
",1177,0.2485826310816712,1225,0.21837939806846404,1147,0.2064969016473543,1136,0.20448031616361023,1201,0.1970698194391434
127,1135,1134.0,2,2015-04-23T14:54:29.663,,"I've seen other sites have some success via regular events, e.g. World Building or Code Reviews.
Alternatively we can cross our fingers and hope for a major new coffee product, for which we can quickly position ourselves as the de-facto help resource, but that seems like wishful thinking.
However if one does come about (or some other, similarly major coffee-related event occurs), then we should be sure to position ourselves as the best resource out there by quickly producing a comprehensive set of questions and answers on all facets of the new subject.
One thing to note is that more questions will tend to lead to more users, and vice versa, as more questions lead more people to the site via google and more users post more questions.
",1145,0.23734753344227913,1136,0.23114367675920597,1157,0.22604785992215465,49,0.21827780719282752,1156,0.20588946796932223
128,1136,1134.0,2,2015-04-27T13:49:31.280,,"I think we need to encourage more product specific questions. I think we're losing questions where users want to ask a question relating to their specific set up, whether it be machine, or grinder or other coffee making equipment. The questions we have already have on brewing methods etc are great, but take a look at any other successful coffee site and you'll see 9/10 times they're split into sub sections on machine manufacturer as well as different brewing methods.
For example, we can't just lump all 'espresso' questions together and discourage questions which want to know the specifics on one machine/brand. An entry level £50 espresso machine is a whole different ball game to one costing £1000+, and believe me people who are into their coffee will drop that kind of money easily, and will want answers on their specific set up.
This is just my opinion, but I have been put off asking questions I've had because they're very much related to my machine and grinder set up. I think more questions on specific machines would get more search engine hits and therefore grow the site quicker.
",1203,0.2943849546366797,1156,0.2854752580565652,1164,0.28129450977699133,1155,0.2547593634299461,49,0.25320997607389784
129,1137,1121.0,2,2015-05-06T11:31:04.670,,"Coffee SE - Jittery with knowledge
",1123,0.40122834700647125,1140,0.15801401422289296,1222,0.11616879139583333,1122,0.11601518369877854,1186,0.08793307915947923
130,1138,,1,2015-05-14T02:19:34.513,Can I ask about Keepcups here?,"Australian coffee shops have been taking to stocking their own Keepcups in recent years, often marked with the coffee shop's brand. For those unaware — I don't know what their presence is like outside Australia — this is a Melbourne-based company that produces reusable coffee cups in glass or plastic, like this one:

I have some questions about my own keepcup and maintaining it. This isn't about coffee itself, but this is intimately a coffee product, and I'm going to find my expertise on keepcups within the coffee drinker world.
Do questions about Keepcups fit here, or not?
",1155,0.2138296352504017,1147,0.20485594247693137,1125,0.19838494395765485,1142,0.19214580657536923,1146,0.1900502752409547
131,1139,,1,2015-05-14T08:36:07.627,Should we produce canonical community wiki questions and answers for basic topics?,"I'm thinking questions such as:
What is Kopi Luwak?
How do I make a Cappuccino?
Simple questions that might not even be asked by the user base until the site has grown a little, but might bring in more beginners.
Thoughts?
",1133,0.2824865096710268,1143,0.18562216835624035,1156,0.17229004709055692,1120,0.16120187732252142,1157,0.1558434100126955
132,1140,1138.0,2,2015-05-14T08:36:56.437,,"I would say yes, since they are intrinsically related to coffee, and would be a useful addition to a repository of coffee knowledge.
",1123,0.24417461445768582,87,0.17315372061789805,1156,0.16926933244929168,1179,0.16500230487101605,1149,0.16474888672214805
133,1141,1138.0,2,2015-05-14T11:56:52.730,,"Yes, if you use it in conjunction with storing, brewing or consuming coffee - I think it's on-topic. I've got some porcelain stuff I'd love to get coffee stains out of, and intend to ask about that as soon as I find some time. 
",1109,0.2208208749625291,1147,0.2085742189909224,1146,0.1963624683192678,49,0.19609195960246972,1143,0.19373383267496513
134,1142,1139.0,2,2015-05-14T12:15:06.060,,"I haven't seen that many duplicates; canonical questions are really the answer to that. By taking an existing question / answer and putting everything someone would want to know about a frequently searched question, you can obviate the need for people to continue to ask. But they do, which is why duplicates asked just a tad differently all pointing to the canonical work so well. 
I don't think we have the problem yet, even though I'm wondering how much ground we haven't covered on the topic :P
End of anything official in this response.
What I've been kicking around is the idea of self-answered questions about my own gear, e.g. ""How easy is the Breville Barista Express to operate?"" or ""how long does the niju-glass double-walled press hold a constant temp?"" where I'd just write about my experience with owning and using this stuff. I'd definitely be interested in someone from this community talking about a La Marzocco Linea Mini.
This serves a big piece of what people look for in a site like this, should I spend my hard earned cash on [thing]?. It also unlocks a lot of additional content for us. It's not 'shopping', or 'what should I buy' - it's ""I have this thing and have useful information to share about it"". It just has to be shared in the form of a question. 
I don't know. I haven't given it a lot of thought, I mention it only because signs that folks are getting a bit bored are starting to emerge :)
",49,0.3296248738858918,1147,0.32940276685835745,1146,0.32616990484101477,1143,0.3014621678424681,1120,0.29547351635216584
135,1143,1139.0,2,2015-05-18T01:30:45.453,,"I like the question and was thinking more on it... so I decided to expand on part of my comment on the question into this answer.
My first thought with most of these is, ""What have other Stack Exchange sites done in this situation?"" I wrote a meta-question about a somewhat-similar topic of summary-like questions. I especially liked this answer from hardmath about how Math.SE handles some of those ""canonical"" topics.(Aside: His particular example is fasinating and blew my mind. :)
I think there's value in letting good answers to such topics ""happen organically,"" even though that's somewhat less satisfying in certain ways than getting some good, fundamental answer to some good, fundamental question committed into the annals of the Internet(s). That said, I saw some confusion (partly my own) about a topic, so I wrote a self-Q/A about What do the terms extraction and strength mean? My goal there was to clear up some terms that I didn't understand and that were being used somewhat inconsistently or imprecisely. Especially in those cases, I'm certainly in favor of penning a good Q/A.
On the other hand, I think having some ""softball"" questions every once in a while, even if duplicate, is healthy. If a new user to the site gets hooked by giving a solid answer to a question, that's a great ""gateway"" to this community. Having fundamental topics that are ""still open"" might be a good hook for a new user.
Another take on this is that some questions that are on-topic for the site might be already answered well other places. For example, if I search for how to make a cup of coffee in an auto-drip coffeemaker, I think I'd find a very large number of answers that are very adequate... therefore, they don't need to be ""asked"" here as such. That said, I'd be totally happy if someone earnestly asked something like that and got an earnest, helpful answer from this community. I hope we will be so lucky as to be ""the"" coffee reference site at some point in the future! :)
",1154,0.3583418704853383,1157,0.34505114439911877,1128,0.3390161684701766,1221,0.33774012874986303,1146,0.33712445937959723
136,1144,,1,2015-05-20T12:00:37.647,"I'm on the fence about closing this question for the reason ""too broad""","The following question is under review for being closed as too broad.
Here's the question: Coffee on daily basis
I would like to know what the community thinks about this. Is it too broad, or not?
Also this question has a poor format in my opinion. Here is how I believe it should be structured:

Ask if coffee on a daily basis is healthy or not.
Based on that result, ask why or why not it is healthy or unhealthy.

(Which still may be quite broad)
I am interested to know the community's opinion on this.
",1146,0.3041376717535266,1198,0.2668541880690127,23,0.24639688316022965,1154,0.24443322235572953,1147,0.23101154723002848
137,1145,,1,2015-05-21T10:58:11.573,Should we have Community Challenges?,"I've seen other sites have some success drawing in and retaining users via regular community challenge events, e.g. World Building or Code Review.
Since our participation is waning, should we consider doing something similar?
For those not in the know, a community challenge works like this:


Users suggest various topics or themes. For example, on Earth Science, suggestions have included antarctic and volcanology.
Everyone else upvotes topics or themes they like.
Each week, the highest-voted suggestion becomes the weekly topic challenge. A meta post is written up giving a brief summary of the
  idea (with the featured tag, hopefully), and at the end of the week,
  users who asked or answered one or more questions about that topic are
  recognized.
Repeat until everyone gets tired of the idea or everyone runs out of suggestions.


Should we have these challenges, how often should we have them, and who should be in charge of them?
",1135,0.23734753344227913,1143,0.21566450412454333,1120,0.20483595846354286,1117,0.20373812703463348,1157,0.197549502276402
138,1146,,1,2015-06-01T20:18:25.330,Why was this question migrated without discussion?,"I recently asked this question about how to know what type of coffee to use in a recipe, and how to be able to tell whether the difference will be tasted in the final result. I happened to give a specific recipe example because I was concerned that the question would be too broad without it.
I read Should questions about recipes involving coffee be considered off topic? before posting my answer and I was satisfied that my question was on-topic.
Notably:


Coffee is a common ingredient in many popular deserts, and fits well here, as long as the 'gist' requires knowledge of not just cooking, but also coffee in order to answer.

If a question is on-topic on multiple sites, SE guidelines are that it can be posted on any of them. A question should only be migrated if it is definitely off-topic on the site it is on.

However, my question got migrated to Seasoned Advice. Why? Was it because I provided a specific recipe instead of asking for a general approach? In my opinion my question could have been asked on either site, but I posted it here because I specifically wanted coffee expertise about how to prepare the coffee to use in the recipe, and how to determine what type to use. I know a fair bit about cooking, but I know very little about coffee. Is there any way I could have worded my quesion better to keep it on topic?
Most importantly, why didn't I get a chance to edit it into shape before wham bam migration modhammer?
",1147,0.48836385224688794,1154,0.46414197423943454,50,0.3484980836200064,1143,0.33712445937959723,1238,0.33010362292989825
139,1147,1146.0,2,2015-06-10T02:08:12.183,,"I wasn't the one who migrated it, so I can't really give an authoritative answer. I do think an explanatory comment would've been helpful, for sure. I also think the question is a better fit for cooking, but perhaps it'd have been best to do nothing; usually we don't migrate questions that seem to be on the boundary between site scopes, and this question is definitely on the boundary.
The rest of the answer discusses why I think it's a better fit on cooking, but do keep in mind I think it'd have been fine not to migrate too!

The key point in my mind is also made in the other meta question you linked to:

If it's more about cooking components, or cooking technique, then it's probably one for Seasoned Advice.

You say you wanted coffee expertise. But the question is about using coffee in a recipe, i.e. in the context of cooking. You're asking about one ingredient as part of a whole, about the combination of non-coffee flavors with other ingredients. People who are experts in making coffee are not necessarily experts in all of that, but people who are experts in cooking will know about how to use all kinds of ingredients, including coffee. It seems like a question that, despite your initial guess, is more about cooking than it is about coffee.
So I'm not sure exactly how you'd shape it up to make it more clearly seek coffee expertise. Coffee expertise will get you great answers about how much the flavor of different kinds of coffee differs, but not much about how obvious that'll be in the context of a tiramisu recipe. What were you trying to ask that cooking folks can't tell you?
Moreover, I'm not sure I'd make it a goal to keep it on coffee; it's not like it suffered because of the migration. When you're asking a question, the goal isn't to make sure it's on a particular site, it's just to get the best answers possible. I missed this when it showed up on cooking, but I think most likely the reason this didn't get any answers beyond the one that was migrated with it is that it's a pretty general question with a general answer, so it's hard to really give a more specific expert answer.  (If it hadn't had that answer, you would doubtless have quickly gotten an answer on cooking, and been just as satisfied.) Nonetheless, I've added a few more thoughts!
Finally, to emphasize, I think it'd have been reasonable to err on the side of doing nothing,  leave here, since you posted it here.
",1146,0.48836385224688794,50,0.42290899168374557,1154,0.3996169590277928,1120,0.3918902884465502,109,0.3857913160054635
140,1148,103.0,2,2015-06-17T08:20:38.887,,"everybody!
I'm Nick, I'm new, and I love coffee, something that probably earns me the badge of ""traitor"" in my tea-loving home-nation of Britain. When it comes to coffee-related knowledge though, I'm a complete beginner, so expect me to be doing more asking than answering around here.
I'm a scientist and programmer by day, and an independent game developer by night. If there are any occupations fuelled more by caffeine than those, let me know so I can add them to my CV.
I'm active on StackOverflow and especially CodeReview, and I'm very proud to call this wonderful site home. You can also find me sticking my oar in where it's not wanted over on various Area51 proposals.
I prefer my coffees milky and frothy, but I'm slowly coming around to richer, stronger flavours. Who knows, maybe you'll make a black coffee drinker out of me yet!
",1113,0.21334822169976597,1108,0.19876090209555833,59,0.1982148128869003,1146,0.19394299537907006,1120,0.19325687178530634
141,1149,1145.0,2,2015-06-17T08:30:07.677,,"Yes, we should have challenges.
Throwing my own oar in to suggest that yes, community challenges have a tendency to drive up participation, and help round out our knowledge base.
As a newly minted moderator, I would be happy to take charge on this and organize the challenges, however if the community believes somebody else would be better for the job, I don't mind handing over the reigns either.
",1145,0.1868679770255778,1151,0.16884083322707485,1140,0.16474888672214805,42,0.1580416804102635,1120,0.15543935234211206
142,1150,,1,2015-06-21T19:46:05.747,Where did this site come from?,"I contributed many example questions and discussions to the previous (failed) Area51 proposal for a Coffee site a few years ago. And I didn't even know about this one until seeing it on the SE dropdown menu yesterday!
So, bluntly, what did you guys do right the we did wrong? And how come you didn't (or, why don't we go and ...) invite old committers from previous proposals?
The last proposal seemed to die when it was discovered that Coffee issues are all on-topic at Seasoned Advice. How did you guys jump that hurdle??
",1155,0.2466856978402857,1147,0.19702483773611604,1146,0.19255433302111616,1154,0.18634750211780401,1157,0.18399576586477237
143,1151,1139.0,2,2015-06-22T22:30:02.573,,"There is a general trend away from CW, and my meta participation in meta.music.SE illustrates how I've learned this the hard way. But it does seem like CW's greatest feature is it greatest failure: no reputation points for participants.
This is particularly unappealing if you're writing something intending it to be a ""canonical"" answer. Yes, you may need help on some details. But the work you put into it should be rewarded.
Even on codegolf.SE where it used to be the policy that ""tips"" questions should be CW because they're not proper code challenges. When they changed it, removed all CW, and everybody started getting points ... nobody's complaining.
In short, Yes! Write canonical answers. You can even write a fictitious question to lead-in to it. Share your knowledge. And enjoy the appreciation of your readers.
",84,0.25150617238685447,109,0.23999703379459644,1147,0.23659486312030964,1142,0.22593015955768858,1120,0.22471190567284965
144,1152,1121.0,2,2015-07-15T17:00:22.233,,"
The text below is the opinion of the answerer. Please don't read if
you're allergic to opinions.

My suggestions: 

Where coffee and questions meet (A bit misleading?)
No, we do not serve decaf. (Too funny?)
For coffee addicts who want points

",53,0.18571350273527362,1156,0.18346847140030734,1188,0.15836302310995115,49,0.15516210250449414,1120,0.15442454092445326
145,1153,1134.0,2,2015-07-24T17:50:27.777,,"I think getting more basic questions may help.  I was looking through the site today and besides what I perceive to be very few questions about home roasting, there are very few basic questions.  
I know there was another meta question regarding this, but it sort of swayed back to another idea.  I think coffee.sx is going to get much more traffic from answers to questions like ""What is esspresso?"" that some of the more specialized (but still completely legitimate) questions currently out there.  
",1222,0.2436340705258619,1157,0.23217191336775478,1155,0.23192188079828632,1128,0.22545368354451695,1143,0.224647544660085
146,1154,1146.0,2,2015-07-30T15:10:34.817,,"Though I do think it's good to post a question at the site where it's most on-topic, there is an official(-ish) ""policy on migration, at this answer to the Meta question on migration.
I recently had a bit of a discussion with the mods over at Seasoned Advice about this question about a coffeemaker. It was posted and had zero votes, zero answers, and zero other comments when I suggested that it get migrated over to here at Coffee. I got push-back from my comments and ended up chatting with her (SA mod) in Chat. Her perspective was very by-the-book (i.e., the aforementioned meta) that says 

We only migrate questions because they are off-topic on the original site. It is perfectly possible for a question to be on-topic on multiple sites, but that is not a reason to migrate it elsewhere. As a general rule, if someone asks a question here, and it's on-topic here, it should stay here.""

(My emphasis added). I was hoping, due to context, that they'd be willing to migrate this very on-point Coffee question to Coffee.SE -- nope. I disagree in this particular case, but she's a mod there and I'll respect her adherence to policy and conviction!
That said, migration should be ""uncommon"". To OP's point, I think the question in question should remain here. The Coffeemaker question, I think, should have been migrated here. This may sound relativist, but we're young and can use on-point questions such as that.
My opinion: If you, as an OP...

are posting a question that is on-topic at multiple sites, and
are aware of both sites, and 
choose to post it at site A instead of other sites (as @starsplusplus did in this case),

then I maintain that it should not be migrated. If any of these assumptions are missing (e.g., OP likely doesn't know about other more-on-topic site) then it's up for discussion.
The hoc_age doctrine: ""If the question involves coffee, ask it at Coffee.SE!""
",1146,0.46414197423943454,1155,0.428841775568495,1147,0.3996169590277928,1169,0.3633649633259894,1143,0.3583418704853383
147,1155,,1,2015-08-08T02:08:27.550,How can we get people to ask Coffee Questions at This Site?,"I peruse both Coffee and Seasoned Advice daily. Even since the inception of the Coffee site, I frequently see coffee questions on Seasoned Advice. Coffee is on-topic at Seasoned Advice, but it's MORE on-topic here!
I assume this is because users (new and ""seasoned"") simply don't know there's a dedicated Coffee site! Every time I see a coffee question on Seasoned Advice I comment on it (and sometimes answer) to encourage people to join us over here at Coffee. Some recent ones... this one from today, and this one from a few days ago that got supercollided and got an inordinate number of views... and another that spurred this answer to a related MetaCoffee question. All would have been very welcome over here at Coffee! :)
Clearly, we're not going to migrate previous SA questions about Coffee. I also understand not wanting to immediately migrate new questions because of this ""policy"" (which I view more as a suggestion); i.e., don't migrate a coffee question, because Coffee is on-topic at SA.
I think this is significantly impacting Coffee.SE's adoption and relevance. If we had all of the New Coffee Questions over here at Coffee, I think we'd have a much better chance of getting off the ground.
How do we get people to ask Coffee Questions here instead?
",1154,0.428841775568495,1156,0.34474988394163647,1146,0.32901726218462984,1147,0.3211622920907035,67,0.31616882199964885
148,1156,1155.0,2,2015-08-10T15:39:26.027,,"Why limit the hunt to Seasoned Advice? 
Sure, they get coffee questions, and that's why you've got a community promotion ad up there. But what if we try thinking beyond ""where are the coffee questions and how do we get them here?"", and instead, think: ""where are the coffee people and how do we get them here?"". 
What kind of people are coffee Q&A people? Millions of people drink coffee, but what we're looking for here is coffee hobbyists, not just drinkers. People who like to experiment with brewing methods, spend money on gear, and optimize for various qualities. They aren't just coffee drinkers - they're coffee tinkerers. So people who might be drawn to this site are tinkerers in other fields who dabble in coffee (among many other likely hobbies). 
Some initial thoughts about where these kinds of people might come from:

Bicycles
Beer
Homebrewing
Lifehacks
The Great Outdoors

There are probably way more. Not all of those sites are graduated, so you won't necessarily be able to place community promotion ads, but it might be a place to start if some Coffee SE ambassadors try to make new friends in those chat rooms and see if they've got any coffee questions.
The upshot of this type of activity is that you aren't trying to take existing people or questions from a site that already welcomes them; you're just trying to show people who might be interested in coffee tinkering that there's a place where their questions would be welcome.
My advice, in the general, tl;dr sense, would be to think about what other types of people would be likely to hang out and ask questions here (the hard part), and then figure out where to go to reach those people (the easy part). 
",1157,0.34645076754142373,1155,0.34474988394163647,1147,0.341297920505898,49,0.3409759963057778,109,0.32228515904304916
149,1157,1155.0,2,2015-08-10T16:08:10.803,,"I think you may be looking at this from the wrong angle. The purpose of creating this site wasn't to start moving a community (or their questions) from one site to another. You're supposed to be out there on the Internet to find a new community (or at least a new scope of questions) that were not being well served before. 
Where is this untapped audience? Or questions that cannot be asked elsewhere? Finding them is your job now.
If you read my article about why (sometimes) we split off subjects from existing sites — Apparently this is a duplicate — I list a few of the criteria we would be looking for:

We would be looking for things like:

An ecosystem of questions that are not already in scope on the existing site(s)
A show of numbers that clearly demonstrates the parent site is failing to attract that
  audience ← this is a big one
A weighty argument that a new community exists that does not identify themselves as part of the larger subject (see Ubuntu versus Unix)
Scope Failure — Maybe we got it wrong the first time. A large subject can cover a huge number of topics. But if the site is not competitive in any particular subject, it may be time for a breakup (""sum of the parts"")
etc.


I think (1) is a tough sell. I haven't seen many of those ""largely off-topic for a cooking site"" questions yet. 
Secondly, if you're trying to divert users/questions from another SE site, that disproves (2) by definition. That would have ended the creation of this site before it even got started. 
That leaves (3) and (4) — a community that loves their coffee, but it would never occur to them to try our Cooking site. 
But I don't believe soliciting and diverting users from other SE sites is the way to go. The best way to bring in that new audience is to find OTHER coffee communities and show them what Stack Exchange is about.
That's why we created this site.
",1120,0.36853750289194975,49,0.3649273142325849,1156,0.34645076754142373,1143,0.34505114439911877,1147,0.3236030739670606
150,1158,,1,2015-08-22T07:48:58.860,Do we want some kinds of poll-type list or fishing questions?,"I have a closed question here and I have some ideas about narrowing the scope.
But I wonder if we shouldn't voice some opinions on the broader issues at stake.
Poll, lists. On big sites like SO, they're just unmanageable. But in its early days, they were quite a draw. And lots of fun, too.
Other sites like math.SE have managed to accommodate big-lists with certain constraints (CW).
So, do we want them? Can we handle them?
Mocha Java?
",49,0.19427147936924047,1120,0.19106252779065705,1117,0.18579207177249885,1162,0.18387039127702826,84,0.1809146859563349
151,1159,1158.0,2,2015-08-25T03:15:49.507,,"Two cents from cooking, since our past polls were in a very similar department to your potential ones. The polls may well work out for some amount of time right now - as you say, the site's smaller. But in the long run I'd predict you'll find yourself gradually changing your mind and starting to close them. Old polls still attract new answers. Old polls get used as examples to justify new broad/subjective questions. And new ones get less and less manageable.
Math.SE probably isn't really a great example in favor of this idea; if you look through their big-list tag, you'll find plenty where the voting/sorting has broken down because there are just too many answers, and the early popular ones win out. You'll also find a decent number that are on hold/closed. From what I can tell, the ones that are working out are the ones that aren't actually terribly big lists.
So... it's certainly something you can do, and it's possible it'd attract some users. But if the site keeps growing, you'll almost inevitably find that you have to do a good amount of work to revise your policies and clean up later. Maybe that's a tradeoff worth making, but it's also not a bad idea to try to find other ways to broaden your scope that aren't polls. Maybe you can make product reviews work, or even narrowly scoped recommendations.
",38,0.3047062514810478,1157,0.2919126604057631,84,0.27965638189591774,1120,0.2778433153457307,1147,0.27036201586530584
152,1160,,1,2015-08-27T14:04:24.777,Uploading images with question,"Sorry if this is a dupe. I considered uploading an image with a question but the functionality is not working for me. The interface says ""click here"" but this seems to do nothing. I tried copying and pasting...
Operator error, most likely. Guidance appreciated. 
",1161,0.2093338422111104,36,0.15798104335604918,1154,0.13779580879525188,1147,0.13146861035964935,75,0.12564556544536595
153,1161,1160.0,2,2015-08-27T17:39:57.557,,"I think this is indeed ""operator error"" :)  But no big deal! It's fun to learn new features of how to make questions and answers even more helpful and pleasant to read.
See a Meta.SE question on adding images. The interface has been changed/improved since then. 
A number of different things could be at work... e.g.,

Your browser (Chrome, IE, Firefox, Safari, ...)
Your browser settings (dis/allow scripts, pop-ups, security settings)
Your OS or interface (Linux, OS X, Windows, mobile browser, Stack Exchange app)
Simply getting used to the interface. :)

Here's an example: link to https://upload.wikimedia.org/wikipedia/en/thumb/8/80/Wikipedia-logo-v2.svg/103px-Wikipedia-logo-v2.svg.png as an image: click the ""Add Image"" button, then click ""link from the web"" link, then paste the URL, then click the ""Add Picture"" button. 
Result:

You could also manually type in the Markdown for an image, which looks something like...
![alternate mouseover text here](http://i.stack.imgur.com/mg7TF.png).

Or other formats. If this is your thing, see additional information on Markdown editing at SE.
",1160,0.2093338422111104,97,0.16783664329466802,1189,0.16553353789201392,1182,0.16506450834972924,84,0.15123541350387237
154,1162,,1,2015-08-29T05:54:16.203,Product Reviews?,"Jefromi's answer here suggests that Product Reviews might be a fun and attractive type of question we might cultivate, as a more manageable alternative to lists and polls. What should they look like? How do they work?
My first thought is that they should mostly be Share Your Knowledge type. That is, the question is posted simultaneously with an acceptable answer by the original author (eg.). Otherwise I fear that in short order we'd risk overtaxing the tag system for organizing dozens or hundred of different Mr. Coffee's.
Or can it just be anybody asking about some product they're considering? That doesn't sound right to me, based on my experience on SO and Music.SE. I'd rather see fewer more generalized questions like How to evaluate X-type of machine? or What to look for when comparing two brands of X type of thing?
Other thoughts? How can we handle product reviews?
",49,0.28626388236777384,1221,0.25830529497026233,1146,0.25785931401672235,1143,0.2509599148142098,1231,0.23978991217556303
155,1163,,1,2015-11-10T16:14:57.557,Is a question regarding descaling products on-topic?,"I would like to ask a question about descaling products for machines (question below), but wanted to find out if it's on or off topic prior to asking as I'm new to this community. There also isn't a large enough corpus of questions having searched for scale/descaling/descaler for me to determine the answer myself.
The question I'd like to ask:

Having recently replaced a Gaggia Platinum Swing Up with a Sage the Oracle, I have some Gaggia Descaler left over.
Is it possible to substitute this for the the Descaler that the Sage machine uses? If so, how would I go about doing so?

(Yes, there's a double 'the' in there. It is called 'the Descaler', presumably as the appliance it's used with is called 'the Oracle')
",1164,0.4027913821276442,1147,0.23595573563444222,1143,0.2318529530112046,1120,0.2283698192075532,1146,0.22322501093338
156,1164,1163.0,2,2015-11-10T19:30:34.803,,"Looks like a fine question to me. I'd upvote it. And we can always use more questions. ;-)
Your question is basically ""can I use a different descaler product in this machine"" -- right? Questions about coffee equipment and questions about cleaning are certainly on-topic, so it's totally reasonable.
See also, for example, questions tagged equipment and especially this one about descaling espresso machines but your question is certainly different enough to warrant asking.
I hope it's well-received. Some thoughts just for completeness:

Necessary to mention your old machine? Just say you have some other leftover Gaggia brand descaler.
Do you know the ingredients list of either descaler?
Is your question simply ""can I use the Gaggia stuff in the Sage machine?"" Just another way to ask a similar question.

I hope the answer is ""descalers are descalers"" but analogs like ""can I use off-brand ink in this inkjet printer"" hopefully don't hold here.
Welcome to Coffee.SE!
",1163,0.4027913821276442,1136,0.28129450977699133,1147,0.26270914373215154,1203,0.2590192772350858,105,0.25396785391684307
157,1165,,1,2015-12-04T00:53:44.197,Are we in for Winter Bash 2015?,"Stack Exchange Winter Bash 2015 is coming soon! Are we in??
For those who are new to the Stack Exchange network, Winter Bash is an annual light-hearted event where users can earn virtual ""hats"" by doing certain things on an SE site within the Winter Bash time frame -- these virtual ""hats"" that you earn can be ""worn"" as adornments on your SE avatar either on a particular site (e.g., Coffee) or network-wide (i.e., all of Stack Exchange).
The conditions for earning certain hats are ""public"" -- well-known to all; other hats are ""secret"" -- you need to figure out what to do to earn the hat. Some public hats might be... ask a well-received question, improve a question, submit an accepted edit, perform tasks in the review queue, etc. Some non-public hats in the past have been... contribute on a particular day, upvote and comment/improve on a first-question from a new user, etc.
Winter bash can be fun and users will sometimes get hats just by participating normally. Any user can opt-out of the Winter Bash (once it starts, any user can click a link like ""no hats for me, thanks""); no hats will be earned nor viewed.
Once Winter Bash 2015 begins (14 December), stats can be viewed at http://winterbash2015.stackexchange.com/ . Previous years can be viewed at the respective years, or by redirects from previous years -- e.g., http://winterbash2014.stackexchange.com/ directed to for 2014 and blog posts like this one with more info about secret hats!
An entire site could also opt out of Winter Bash. Are we in, Coffee?
",1207,0.9254611703979875,1167,0.34067945038874775,1143,0.17636530762707686,1230,0.16935161559351722,1157,0.16891649899879077
158,1166,1165.0,2,2015-12-04T00:53:44.197,,"YES!
I'm in. It encourages participation and a general merriment around various holidays and the New Year. It's a fun diversion from oppressively hot and/or cold and/or normal weather, and is simply a fun time. Count me in!
",1148,0.14664586182107045,1110,0.12038514163591243,1151,0.1188979257368863,1237,0.1186999647011199,79,0.11735695455104156
159,1167,1165.0,2,2015-12-04T00:56:09.977,,"No.
I hate hats. They're pointless and distracting. Every year, I click the ""I hate hats"" link as soon as it is available and I look forward to it. More coffee... less hats!
",1207,0.3847140721360404,1165,0.34067945038874775,49,0.11279853826225494,38,0.10678987801911703,1141,0.10392764660945915
160,1168,1134.0,2,2015-12-13T00:53:13.570,,"Joke
I think we should all drink more coffee.
Joke apart
How about organizing local meetups and collaborate with the attendees to ask new questions and discuss some answers?
I have little traction with professionals around me in Japan, as most people do not see themselves participating in English, but I came up with this idea, so that language is not a barrier. My problem, though, is whose account do we use to post questions and answers? If I manage to take part in such an collaboration, I'll update here with any findings.
Also, Stack Overflow has an incredible momentum, as it is used by professionals at work. If Coffee could be used as a main resource for professionals, and even documentation (see the Documentation beta in SO), the momentum should follow.
",49,0.22653759115463631,1143,0.20527103001092833,38,0.19733606987659294,1156,0.19591473525417738,1154,0.19466438326273344
161,1169,,1,2015-12-15T21:42:16.427,Migration and you: getting the best answers for everyone,"After a little discussion between the mods at Seasoned Advice (cooking SE) and us, we've decided we're going to push for a bit more migration between the two sites.
What this means

Asking a question on SA that would be better answered by coffee experts will mean the question is migrated here
Asking a question here that would be better answered by cooking experts (e.g.) will be migrated there.
Everyone gets great answers to their questions

What does this mean, like, for me?
I'm glad you asked! Migration is not possible for non-mods, and us mods can't keep track of everything that goes on, so if you see a question that you think would be better answered by the community at Seasoned Advice, please flag it and use the custom flag reason to indicate that it should be migrated.
If you do this, there's no reason to leave a comment - asking the user to head over to SA directly might result in dupes being asked, creating more hassle for everyone.
Happy flagging!
",1147,0.3795148209669023,1154,0.3633649633259894,1146,0.30780989894752886,1155,0.2956118097698521,49,0.29541323118785284
162,1170,,1,2015-12-29T18:46:40.147,I made a picture of you,"I love coffee; it is great. Happiness and coffee.
Happy Coffee Day!

",1123,0.18525818481837003,1141,0.17926284900753386,1155,0.1745420508735001,1177,0.17166515245816288,1122,0.15999636273139187
163,1171,,1,2016-01-01T17:07:47.743,Are we in private or public beta?,"I was just thinking about this, and was wonder if we are in private or public beta? I just joined, and have no way of knowing. I am kind of curious because I would like the beta badge. 
",1172,0.3234238354798742,1201,0.2580498855599915,86,0.21831866524586568,14,0.20536005681758465,96,0.19189559003352297
